record_id,date_time,city_zone,station_type,vehicles_charged,avg_charging_duration_minutes,energy_dispensed_kwh,grid_load_mw,renewable_energy_used_percent,peak_load_risk,hour,day_name,month,date,is_weekend,energy_per_vehicle,veh_z,energy_z,demand_score
542,2024-01-23 13:00:00,Central,Normal,8,98.8,111.71,230.52,77.5,Medium,13,Tuesday,January,2024-01-23,0,13.96375,-0.6469665321964914,-0.6780724526172918,-0.6594089003648116
543,2024-01-23 14:00:00,Central,Normal,12,43.7,189.19,342.53,79.1,Medium,14,Tuesday,January,2024-01-23,0,15.765833333333333,-0.07023737264533694,0.1046917123024209,-0.0002657386662338057
544,2024-01-23 15:00:00,Central,Fast,4,32.6,150.17,224.21,19.5,Medium,15,Tuesday,January,2024-01-23,0,37.5425,-1.2236956917476458,-0.28951915134196726,-0.8500250755853744
545,2024-01-23 16:00:00,North,Fast,20,65.6,34.19,139.5,51.9,Low,16,Tuesday,January,2024-01-23,0,1.7094999999999998,1.0832209464569718,-1.4612407291347946,0.06543627622026515
546,2024-01-23 17:00:00,East,Normal,17,17.1,69.24,283.07,26.9,Medium,17,Tuesday,January,2024-01-23,0,4.072941176470588,0.650674076793606,-1.107137941571089,-0.05245073055227201
547,2024-01-23 18:00:00,South,Fast,4,88.4,205.01,440.52,33.5,Low,18,Tuesday,January,2024-01-23,0,51.2525,-1.2236956917476458,0.2645178492284644,-0.6284102753572017
548,2024-01-23 19:00:00,West,Fast,23,111.2,319.34,387.77,28.1,High,19,Tuesday,January,2024-01-23,0,13.884347826086955,1.5157678161203376,1.4195698236124439,1.4772886191171801
549,2024-01-23 20:00:00,Central,Supercharger,14,51.7,130.64,134.28,58.1,High,20,Tuesday,January,2024-01-23,0,9.331428571428571,0.21812720713024025,-0.48682663896305645,-0.06385433130707846
550,2024-01-23 21:00:00,East,Supercharger,2,22.1,105.04,232.92,45.5,Low,21,Tuesday,January,2024-01-23,0,52.52,-1.512060271523223,-0.7454580615488158,-1.20541938753346
551,2024-01-23 22:00:00,North,Supercharger,12,73.6,45.5,54.19,19.1,High,22,Tuesday,January,2024-01-23,0,3.7916666666666665,-0.07023737264533694,-1.3469781748596017,-0.580933693531043
552,2024-01-23 23:00:00,West,Fast,22,95.8,316.13,224.75,24.9,Low,23,Tuesday,January,2024-01-23,0,14.369545454545454,1.371585526232549,1.3871398678897766,1.3778072628954399
553,2024-01-24 00:00:00,North,Supercharger,2,93.9,51.98,239.18,66.6,Medium,0,Wednesday,January,2024-01-24,0,25.99,-1.512060271523223,-1.2815120960175814,-1.4198410013209664
554,2024-01-24 01:00:00,West,Fast,22,74.4,79.54,119.58,25.2,Medium,1,Wednesday,January,2024-01-24,0,3.6154545454545457,1.371585526232549,-1.0030792051400996,0.4217196336834894
555,2024-01-24 02:00:00,West,Normal,23,100.6,328.73,398.97,52.7,Low,2,Wednesday,January,2024-01-24,0,14.292608695652175,1.5157678161203376,1.5144350211937054,1.5152346981496847
556,2024-01-24 03:00:00,North,Normal,15,57.6,87.53,68.91,71.4,Medium,3,Wednesday,January,2024-01-24,0,5.835333333333334,0.36230949701802884,-0.9223579134814974,-0.15155746718178167
557,2024-01-24 04:00:00,North,Fast,7,90.2,149.52,87.11,13.6,Medium,4,Wednesday,January,2024-01-24,0,21.360000000000003,-0.79114882208428,-0.2960859648060586,-0.5931236791729915
558,2024-01-24 05:00:00,North,Fast,12,38.5,95.11,343.79,17.2,Medium,5,Wednesday,January,2024-01-24,0,7.925833333333333,-0.07023737264533694,-0.8457787657002451,-0.38045392986730026
559,2024-01-24 06:00:00,Central,Fast,23,59.2,41.52,299.05,80.6,High,6,Wednesday,January,2024-01-24,0,1.8052173913043479,1.5157678161203376,-1.3871872788397315,0.35458577813630987
560,2024-01-24 07:00:00,East,Fast,19,115.4,87.13,166.32,26.0,Low,7,Wednesday,January,2024-01-24,0,4.58578947368421,0.9390386565691832,-0.9263990294593999,0.1928635821577499
561,2024-01-24 08:00:00,Central,Fast,17,46.3,265.75,350.47,84.7,High,8,Wednesday,January,2024-01-24,0,15.632352941176471,0.650674076793606,0.8781613104729579,0.7416689702653467
562,2024-01-24 09:00:00,East,Fast,1,33.0,143.15,90.31,45.8,Low,9,Wednesday,January,2024-01-24,0,143.15,-1.6562425614110114,-0.36044073675415583,-1.137921831548269
563,2024-01-24 10:00:00,North,Fast,9,67.4,82.72,359.49,81.6,Low,10,Wednesday,January,2024-01-24,0,9.19111111111111,-0.5027842423087028,-0.9709523331157749,-0.6900514786315316
564,2024-01-24 11:00:00,North,Normal,21,51.5,248.11,462.01,34.6,Low,11,Wednesday,January,2024-01-24,0,11.814761904761905,1.2274032363447605,0.6999480958474581,1.0164211801458396
565,2024-01-24 12:00:00,West,Fast,11,77.4,69.99,486.65,44.5,Medium,12,Wednesday,January,2024-01-24,0,6.362727272727272,-0.21441966253312553,-1.0995608491125217,-0.5684761371648841
566,2024-01-24 13:00:00,West,Normal,15,63.5,99.97,444.72,39.4,Medium,13,Wednesday,January,2024-01-24,0,6.664666666666666,0.36230949701802884,-0.7966792065687299,-0.10128598441667472
567,2024-01-24 14:00:00,East,Fast,2,66.2,151.03,334.18,78.4,Low,14,Wednesday,January,2024-01-24,0,75.515,-1.512060271523223,-0.28083075198947677,-1.0195684637097244
568,2024-01-24 15:00:00,Central,Normal,12,87.5,158.61,453.3,17.7,Low,15,Wednesday,January,2024-01-24,0,13.217500000000001,-0.07023737264533694,-0.20425160420822444,-0.12384306527049194
569,2024-01-24 16:00:00,West,Normal,9,93.7,333.86,178.88,45.5,Medium,16,Wednesday,January,2024-01-24,0,37.095555555555556,-0.5027842423087028,1.5662623336103048,0.3248343880589003
570,2024-01-24 17:00:00,Central,Fast,14,111.6,328.89,476.44,82.6,Low,17,Wednesday,January,2024-01-24,0,23.492142857142856,0.21812720713024025,1.516051467584866,0.7372969113120905
571,2024-01-24 18:00:00,North,Fast,18,43.0,245.1,335.62,76.6,Medium,18,Wednesday,January,2024-01-24,0,13.616666666666667,0.7948563666813946,0.6695386981137417,0.7447292992543335
572,2024-01-24 19:00:00,East,Supercharger,10,50.6,110.95,265.02,34.3,Medium,19,Wednesday,January,2024-01-24,0,11.095,-0.35860195242091414,-0.6857505729753065,-0.4894614006426711
573,2024-01-24 20:00:00,West,Normal,18,48.1,258.43,462.62,67.6,Medium,20,Wednesday,January,2024-01-24,0,14.357222222222223,0.7948563666813946,0.8042088880773424,0.7985973752397737
574,2024-01-24 21:00:00,North,Normal,18,79.9,195.98,355.57,14.6,Medium,21,Wednesday,January,2024-01-24,0,10.887777777777778,0.7948563666813946,0.1732896560273156,0.546229682419763
575,2024-01-24 22:00:00,South,Normal,9,29.8,333.73,345.51,68.6,Low,22,Wednesday,January,2024-01-24,0,37.08111111111111,-0.5027842423087028,1.5649489709174866,0.3243090429817731
576,2024-01-24 23:00:00,West,Supercharger,8,88.2,26.27,244.28,71.9,Low,23,Wednesday,January,2024-01-24,0,3.28375,-0.6469665321964914,-1.541254825497264,-1.0046818495168004
577,2024-01-25 00:00:00,North,Fast,13,21.9,251.21,91.35,21.4,Low,0,Thursday,January,2024-01-25,0,19.323846153846155,0.07394491724245165,0.7312667446762023,0.33687364821595195
578,2024-01-25 01:00:00,South,Fast,8,48.8,243.14,184.58,71.9,High,1,Thursday,January,2024-01-25,0,30.3925,-0.6469665321964914,0.6497372298220194,-0.12828502738908704
579,2024-01-25 02:00:00,East,Normal,3,52.7,33.97,274.13,53.2,Low,2,Thursday,January,2024-01-25,0,11.323333333333332,-1.3678779816354343,-1.4634633429226411,-1.406112126150317
580,2024-01-25 03:00:00,East,Fast,13,95.1,20.26,92.23,73.2,High,3,Thursday,January,2024-01-25,0,1.5584615384615386,0.07394491724245165,-1.601972593065249,-0.5964220868806287
581,2024-01-25 04:00:00,West,Normal,17,107.9,30.42,125.58,82.8,Medium,4,Thursday,January,2024-01-25,0,1.7894117647058825,0.650674076793606,-1.4993282472265257,-0.20932685281444668
582,2024-01-25 05:00:00,Central,Supercharger,2,30.7,331.84,375.72,15.2,Low,5,Thursday,January,2024-01-25,0,165.92,-1.512060271523223,1.5458546979218968,-0.288894283745175
583,2024-01-25 06:00:00,Central,Fast,15,93.1,184.68,204.69,10.6,Medium,6,Thursday,January,2024-01-25,0,12.312000000000001,0.36230949701802884,0.059128129651570396,0.24103695007144546
584,2024-01-25 07:00:00,North,Supercharger,17,110.5,136.87,303.16,83.9,Medium,7,Thursday,January,2024-01-25,0,8.051176470588235,0.650674076793606,-0.423886257607225,0.2208499430332736
585,2024-01-25 08:00:00,East,Fast,16,105.3,244.13,478.58,5.8,Low,8,Thursday,January,2024-01-25,0,15.258125,0.5064917869058174,0.6597389918673281,0.5677906688904217
586,2024-01-25 09:00:00,Central,Fast,9,40.9,286.73,446.22,67.8,High,9,Thursday,January,2024-01-25,0,31.85888888888889,-0.5027842423087028,1.0901178435139438,0.1343765920203559
587,2024-01-25 10:00:00,West,Normal,21,72.1,41.51,314.39,22.3,Low,10,Thursday,January,2024-01-25,0,1.9766666666666666,1.2274032363447605,-1.3872883067391792,0.18152661911118462
588,2024-01-25 11:00:00,East,Fast,3,78.1,204.43,347.87,71.1,Medium,11,Thursday,January,2024-01-25,0,68.14333333333333,-1.3678779816354343,0.25865823106050595,-0.7172634965570581
589,2024-01-25 12:00:00,Central,Fast,11,31.9,223.94,218.41,11.0,Medium,12,Thursday,January,2024-01-25,0,20.35818181818182,-0.21441966253312553,0.45576366288269987,0.053653667633204644
590,2024-01-25 13:00:00,South,Fast,4,45.5,165.43,163.77,51.6,Medium,13,Thursday,January,2024-01-25,0,41.3575,-1.2236956917476458,-0.13535057678498702,-0.7883576457625823
591,2024-01-25 14:00:00,West,Fast,23,50.5,58.97,106.87,5.1,High,14,Thursday,January,2024-01-25,0,2.563913043478261,1.5157678161203376,-1.2108935943037353,0.42510325195070836
592,2024-01-25 15:00:00,North,Supercharger,20,84.8,305.67,325.64,9.2,Medium,15,Thursday,January,2024-01-25,0,15.2835,1.0832209464569718,1.2814646850676268,1.1625184419012338
593,2024-01-25 16:00:00,East,Fast,3,57.7,13.6,113.75,10.1,Low,16,Thursday,January,2024-01-25,0,4.533333333333333,-1.3678779816354343,-1.6692571740973254,-1.4884296586201908
594,2024-01-25 17:00:00,South,Fast,21,96.4,301.54,256.96,44.0,Low,17,Thursday,January,2024-01-25,0,14.35904761904762,1.2274032363447605,1.2397401625957836,1.2323380068451697
595,2024-01-25 18:00:00,South,Fast,9,28.2,178.97,87.73,15.3,High,18,Thursday,January,2024-01-25,0,19.885555555555555,-0.5027842423087028,0.001441199067012242,-0.30109406575841674
596,2024-01-25 19:00:00,Central,Fast,4,78.2,236.75,379.83,43.8,High,19,Thursday,January,2024-01-25,0,59.1875,-1.2236956917476458,0.5851804020750272,-0.5001452542185766
597,2024-01-25 20:00:00,East,Fast,22,66.8,147.49,193.16,27.2,Medium,20,Thursday,January,2024-01-25,0,6.704090909090909,1.371585526232549,-0.3165946283939138,0.6963134643819637
598,2024-01-25 21:00:00,West,Supercharger,19,106.0,140.73,209.91,13.9,Medium,21,Thursday,January,2024-01-25,0,7.4068421052631574,0.9390386565691832,-0.38488948842046605,0.4094673985733234
599,2024-01-25 22:00:00,Central,Fast,5,64.3,63.91,385.68,33.5,Medium,22,Thursday,January,2024-01-25,0,12.782,-1.0795134018598571,-1.1609858119766396,-1.11210236590657
600,2024-01-25 23:00:00,West,Normal,22,84.0,85.87,135.49,33.1,Low,23,Thursday,January,2024-01-25,0,3.9031818181818183,1.371585526232549,-0.9391285447897927,0.4472998978236122
601,2024-01-26 00:00:00,North,Normal,6,102.6,133.16,82.19,14.0,High,0,Friday,January,2024-01-26,0,22.19333333333333,-0.9353311119720685,-0.46136760830227064,-0.7457457105041494
602,2024-01-26 01:00:00,Central,Fast,6,92.9,127.55,209.78,38.6,Low,1,Friday,January,2024-01-26,0,21.258333333333333,-0.9353311119720685,-0.5180442598923531,-0.7684163711401824
603,2024-01-26 02:00:00,West,Fast,3,19.1,79.83,206.87,74.9,Low,2,Friday,January,2024-01-26,0,26.61,-1.3678779816354343,-1.0001493960561203,-1.2207865474037085
604,2024-01-26 03:00:00,North,Supercharger,2,38.5,328.6,462.24,82.8,Low,3,Friday,January,2024-01-26,0,164.3,-1.512060271523223,1.513121658500887,-0.30198749951357884
605,2024-01-26 04:00:00,South,Supercharger,11,68.3,64.45,137.76,81.9,Low,4,Friday,January,2024-01-26,0,5.859090909090909,-0.21441966253312553,-1.1555303054064712,-0.5908639196824639
606,2024-01-26 05:00:00,Central,Supercharger,9,79.9,41.13,166.12,83.5,Medium,5,Friday,January,2024-01-26,0,4.57,-0.5027842423087028,-1.3911273669181865,-0.8581214921524962
607,2024-01-26 06:00:00,East,Fast,13,70.8,119.21,338.08,38.2,High,6,Friday,January,2024-01-26,0,9.17,0.07394491724245165,-0.6023015280316201,-0.19655366086717704
608,2024-01-26 07:00:00,West,Fast,12,82.0,155.5,254.07,58.0,Low,7,Friday,January,2024-01-26,0,12.958333333333334,-0.07023737264533694,-0.23567128093641646,-0.13641093596176876
609,2024-01-26 08:00:00,North,Supercharger,20,71.5,171.16,92.74,61.4,Medium,8,Friday,January,2024-01-26,0,8.558,1.0832209464569718,-0.07746159040153393,0.6189479317135695
610,2024-01-26 09:00:00,West,Normal,9,94.9,249.08,278.58,28.1,Medium,9,Friday,January,2024-01-26,0,27.675555555555558,-0.5027842423087028,0.7097478020938717,-0.017771424547672943
611,2024-01-26 10:00:00,North,Normal,20,89.2,169.48,407.97,49.1,Medium,10,Friday,January,2024-01-26,0,8.474,1.0832209464569718,-0.09443427750872446,0.6121588568706933
612,2024-01-26 11:00:00,East,Normal,6,58.3,215.62,455.62,19.0,Medium,11,Friday,January,2024-01-26,0,35.93666666666667,-0.9353311119720685,0.3717084505423281,-0.4125152869663098
613,2024-01-26 12:00:00,South,Fast,9,18.4,231.13,194.82,65.2,High,12,Friday,January,2024-01-26,0,25.68111111111111,-0.5027842423087028,0.5284027225854971,-0.09030945635102278
614,2024-01-26 13:00:00,North,Supercharger,22,98.0,300.35,231.09,15.5,Low,13,Friday,January,2024-01-26,0,13.65227272727273,1.371585526232549,1.2277178425615236,1.3140384527641387
615,2024-01-26 14:00:00,South,Normal,15,81.3,85.1,207.02,58.4,High,14,Friday,January,2024-01-26,0,5.673333333333333,0.36230949701802884,-0.9469076930472551,-0.16137737900808477
616,2024-01-26 15:00:00,South,Normal,19,47.5,81.13,376.37,20.3,Medium,15,Friday,January,2024-01-26,0,4.27,0.9390386565691832,-0.9870157691279373,0.1686168862903349
617,2024-01-26 16:00:00,West,Normal,22,53.3,67.88,363.95,70.7,Medium,16,Friday,January,2024-01-26,0,3.0854545454545454,1.371585526232549,-1.1208777358959574,0.3746002213811463
618,2024-01-26 17:00:00,West,Fast,18,30.8,309.52,392.84,55.4,Medium,17,Friday,January,2024-01-26,0,17.195555555555554,0.7948563666813946,1.3203604263549378,1.005057990550812
619,2024-01-26 18:00:00,Central,Normal,15,30.1,199.4,438.5,9.2,Low,18,Friday,January,2024-01-26,0,13.293333333333333,0.36230949701802884,0.20784119763838207,0.30052217726617014
620,2024-01-26 19:00:00,South,Normal,18,88.0,26.19,480.68,18.6,High,19,Friday,January,2024-01-26,0,1.455,0.7948563666813946,-1.5420630486928446,-0.1399113994683011
621,2024-01-26 20:00:00,South,Normal,13,73.5,280.61,412.54,81.6,Medium,20,Friday,January,2024-01-26,0,21.585384615384616,0.07394491724245165,1.0282887690520355,0.4556824579662852
622,2024-01-26 21:00:00,East,Normal,7,85.2,65.49,138.78,67.5,Medium,21,Friday,January,2024-01-26,0,9.355714285714285,-0.79114882208428,-1.1450234038639246,-0.9326986547961378
623,2024-01-26 22:00:00,South,Normal,14,62.8,93.82,106.52,79.6,Low,22,Friday,January,2024-01-26,0,6.701428571428571,0.21812720713024025,-0.8588113647289808,-0.21264822161344818
624,2024-01-26 23:00:00,West,Fast,9,73.3,81.82,107.93,55.1,Low,23,Friday,January,2024-01-26,0,9.091111111111111,-0.5027842423087028,-0.9800448440660555,-0.6936884830116439
625,2024-01-27 00:00:00,South,Fast,18,114.4,177.39,76.32,31.0,Low,0,Saturday,January,2024-01-27,1,9.854999999999999,0.7948563666813946,-0.014521209045702727,0.4711053363905557
626,2024-01-27 01:00:00,South,Normal,10,76.9,264.27,473.66,9.2,Low,1,Saturday,January,2024-01-27,1,26.427,-0.35860195242091414,0.8632091813547185,0.13012250108933893
627,2024-01-27 02:00:00,South,Fast,6,57.5,250.65,396.37,28.3,Low,2,Saturday,January,2024-01-27,1,41.775,-0.9353311119720685,0.7256091823071389,-0.2709549942603855
628,2024-01-27 03:00:00,East,Normal,16,73.1,236.85,111.84,59.9,Low,3,Saturday,January,2024-01-27,1,14.803125,0.5064917869058174,0.5861906810695028,0.5383713445712915
629,2024-01-27 04:00:00,South,Supercharger,15,86.7,267.12,448.37,20.5,High,4,Saturday,January,2024-01-27,1,17.808,0.36230949701802884,0.8920021326972739,0.5741865512897268
630,2024-01-27 05:00:00,West,Normal,14,20.0,122.68,234.15,60.0,Medium,5,Saturday,January,2024-01-27,1,8.762857142857143,0.21812720713024025,-0.5672448469233159,-0.09602161449118224
631,2024-01-27 06:00:00,East,Fast,20,35.2,37.53,346.77,28.2,Low,6,Saturday,January,2024-01-27,1,1.8765,1.0832209464569718,-1.4274974107193088,0.07893360358645951
632,2024-01-27 07:00:00,North,Supercharger,13,41.7,221.5,268.65,44.7,Low,7,Saturday,January,2024-01-27,1,17.03846153846154,0.07394491724245165,0.4311128554174947,0.2168120925124689
633,2024-01-27 08:00:00,South,Normal,3,106.1,53.11,426.76,12.5,High,8,Saturday,January,2024-01-27,1,17.703333333333333,-1.3678779816354343,-1.2700959433800068,-1.3287651663332634
634,2024-01-27 09:00:00,North,Normal,21,61.0,336.76,313.15,43.7,Low,9,Saturday,January,2024-01-27,1,16.036190476190477,1.2274032363447605,1.5955604244500976,1.3746661115868952
635,2024-01-27 10:00:00,North,Fast,10,51.2,307.41,167.05,11.1,Medium,10,Saturday,January,2024-01-27,1,30.741000000000003,-0.35860195242091414,1.2990435395715025,0.3044562443760525
636,2024-01-27 11:00:00,South,Fast,6,54.2,162.97,356.95,75.7,High,11,Saturday,January,2024-01-27,1,27.161666666666665,-0.9353311119720685,-0.16020344004908743,-0.625280043202876
637,2024-01-27 12:00:00,Central,Normal,21,53.5,217.77,109.86,80.0,Medium,12,Saturday,January,2024-01-27,1,10.370000000000001,1.2274032363447605,0.3934294489235541,0.8938137213762779
638,2024-01-27 13:00:00,Central,Fast,11,44.6,266.5,332.64,78.9,Low,13,Saturday,January,2024-01-27,1,24.227272727272727,-0.21441966253312553,0.8857384029315251,0.22564356365273475
639,2024-01-27 14:00:00,Central,Supercharger,14,33.8,221.18,283.88,10.5,Low,14,Saturday,January,2024-01-27,1,15.79857142857143,0.21812720713024025,0.42787996263517275,0.30202830933221325
640,2024-01-27 15:00:00,East,Fast,1,118.1,305.95,199.57,23.3,Medium,15,Saturday,January,2024-01-27,1,305.95,-1.6562425614110114,1.2842934662521581,-0.48002815034574353
641,2024-01-27 16:00:00,Central,Normal,4,23.8,339.3,252.22,67.6,Low,16,Saturday,January,2024-01-27,1,84.825,-1.2236956917476458,1.6212215109097787,-0.08572881068467597
642,2024-01-27 17:00:00,South,Fast,7,95.5,218.03,439.14,38.6,Low,17,Saturday,January,2024-01-27,1,31.147142857142857,-0.79114882208428,0.3960561743091906,-0.3162668235268917
643,2024-01-27 18:00:00,West,Supercharger,15,78.9,161.41,379.87,19.2,Low,18,Saturday,January,2024-01-27,1,10.760666666666667,0.36230949701802884,-0.17596379236290718,0.14700018126565442
644,2024-01-27 19:00:00,North,Normal,24,27.6,156.44,91.35,9.3,Low,19,Saturday,January,2024-01-27,1,6.5183333333333335,1.659950106008126,-0.22617465838834563,0.9055002002495374
645,2024-01-27 20:00:00,North,Fast,14,26.4,29.9,214.0,70.4,Low,20,Saturday,January,2024-01-27,1,2.1357142857142857,0.21812720713024025,-1.5045816979977988,-0.47095635492097543
646,2024-01-27 21:00:00,South,Fast,17,109.8,299.77,428.21,49.8,Low,21,Saturday,January,2024-01-27,1,17.633529411764705,0.650674076793606,1.2218582243935645,0.8791477358335894
647,2024-01-27 22:00:00,East,Fast,12,57.7,233.83,384.06,12.5,Low,22,Saturday,January,2024-01-27,1,19.485833333333336,-0.07023737264533694,0.5556802554363391,0.1801296785873335
648,2024-01-27 23:00:00,North,Normal,24,34.5,17.95,437.57,34.7,Medium,23,Saturday,January,2024-01-27,1,0.7479166666666667,1.659950106008126,-1.625310037837636,0.34584604846982114
649,2024-01-28 00:00:00,South,Normal,24,30.1,32.86,194.24,23.5,Medium,0,Sunday,January,2024-01-28,1,1.3691666666666666,1.659950106008126,-1.4746774397613207,0.4060990877003473
650,2024-01-28 01:00:00,North,Normal,4,27.9,137.97,472.75,48.6,Medium,1,Sunday,January,2024-01-28,1,34.4925,-1.2236956917476458,-0.4127731886679932,-0.8993266905157848
651,2024-01-28 02:00:00,West,Supercharger,5,90.8,316.72,497.66,80.7,High,2,Sunday,January,2024-01-28,1,63.34400000000001,-1.0795134018598571,1.3931005139571833,-0.09046783553304094
652,2024-01-28 03:00:00,West,Normal,11,24.9,338.41,97.99,35.4,Low,3,Sunday,January,2024-01-28,1,30.764545454545456,-0.21441966253312553,1.6122300278589456,0.516240213623703
653,2024-01-28 04:00:00,East,Normal,19,90.9,345.47,413.11,18.5,High,4,Sunday,January,2024-01-28,1,18.18263157894737,0.9390386565691832,1.6835557248689248,1.2368454838890797
